Project,Scenario,Dollar_year,Weather_year,Start_day,country
Cambium_2022,MidCase,2021$,2012,Sunday,usa
Metric definitions and scenario descriptions: 2022 Cambium Documentation (https://www.nrel.gov/docs/fy23osti/84916.pdf)
Geography,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Operational,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Energy Capacity,Energy Capacity,Energy Capacity,Policy
unitless,unitless,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,MW/MW,$/MW,MW,fraction,fraction,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MWh,MWh,MWh,$/ton
gea,t,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_ccs,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,re-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh,battery_MW,biomass_MW,beccs_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,re-ct_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,co2_shadow_price
AZNMc,2024,143948670.0,1253863.0,365621.2,2816673.0,148384821.6,138775472.3,73778920.6,79080440.0,116053670.0,0.0359,0.0539,0.1209,49905.55,34302.5,0.63,0.62,236.0,17.5,2.45,17.6,825.6,0.15,237.2,42.3,279.4,249.6,18.7,2.63,18.3,865.8,0.15,250.9,44.1,295.0,257.7,5.8,0.63,29.6,1315.4,0.11,258.0,68.9,326.9,661.0,49.4,6.98,45.4,2254.6,0.34,664.4,112.6,777.1,43497331.7,3216.7,452.0,3247198.6,152168.4,26.8,43716597.5,7789125.8,51505723.4,0.0,27.96,10.09,0.0,38.05,29.71,11.13,0.0,40.84,185725700.0,74605900.0,1058299.9,268082.6,0.0,0.0,22849070.0,0.0,610865.5,4276916.0,45641604.0,0.0,547197.1,64042.6,9500686.0,30865014.0,35759.0,290045.5,0.0,60049544.0,9668579.0,0.0,916.0,42.7,0.0,4483.0,0.0,295.6,2421.0,16489.7,0.0,5487.7,8.6,3963.0,3937.0,1118.0,216.3,0.0,21937.3,0.0,2861.3,2968.3,2163.0,0.0,0.0
AZNMc,2026,147637300.0,4089530.5,457150.2,3614469.9,155798439.8,142331528.5,68281243.4,106739290.0,143392320.0,0.0359,0.0539,0.1208,66439.3,35166.0,0.69,0.69,201.1,15.3,2.16,14.8,690.2,0.13,202.1,35.4,237.5,207.0,15.7,2.21,15.1,712.5,0.13,208.1,36.4,244.4,154.1,4.4,0.52,16.9,757.6,0.07,154.4,39.5,193.9,600.7,43.0,6.04,42.9,2116.1,0.31,603.6,106.1,709.7,38459555.7,2926.9,412.4,2824180.6,132008.8,24.3,38659375.1,6764687.9,45424063.0,0.0,25.94,13.22,0.0,39.15,27.81,14.83,0.0,42.64,192790580.0,87517200.0,3477472.5,264561.0,0.0,0.0,21009922.0,0.0,608656.2,5319292.5,38507870.0,0.0,421014.4,63990.2,10746645.0,30392044.0,26155.8,363703.8,0.0,70623930.0,10965319.0,0.0,2573.8,42.7,0.0,4483.0,0.0,295.6,3000.3,16489.7,0.0,5392.7,8.6,4357.0,3937.0,1118.0,216.3,0.0,25529.1,0.0,3194.5,9599.3,2163.0,0.0,0.0
AZNMc,2028,152042960.0,6293663.0,522529.2,4362136.6,163221292.3,146578870.9,55047755.4,137105490.0,167474430.0,0.0359,0.0539,0.121,60595.9,36322.3,0.8,0.8,133.7,10.4,1.47,10.0,452.8,0.09,134.4,23.6,157.9,135.9,10.5,1.48,10.1,463.6,0.09,136.7,23.9,160.6,104.2,3.3,0.41,11.1,501.1,0.05,104.4,26.1,130.5,484.8,32.7,4.58,36.7,1765.1,0.25,487.0,89.4,576.4,25673869.1,1996.6,281.9,1929129.2,86965.5,18.1,25810338.1,4525646.1,30335984.2,0.0,20.93,11.87,0.0,32.8,22.73,13.5,0.0,36.23,193906060.0,108173544.0,5395934.5,255561.7,0.0,0.0,14483350.0,0.0,556958.6,6520668.5,24957266.0,0.0,199220.8,62781.2,10590049.0,29352388.0,19751.4,416224.2,0.0,81877870.0,19218034.0,0.0,3748.4,42.7,0.0,4483.0,0.0,295.6,3736.8,16039.7,0.0,4738.2,8.6,4360.0,3937.0,1098.0,216.3,0.0,29931.8,0.0,5373.5,14656.9,2163.0,0.0,0.0
AZNMc,2030,157141620.0,10031052.0,580361.6,4115219.0,171868242.3,151494285.6,58500288.1,132044780.0,153416140.0,0.0359,0.0539,0.1209,61567.37,37735.0,0.84,0.84,113.6,9.4,1.34,8.2,366.2,0.08,114.2,19.1,133.3,110.8,9.0,1.28,8.0,362.6,0.08,111.4,18.8,130.3,83.0,2.8,0.35,8.7,394.3,0.04,83.2,20.5,103.7,410.1,28.4,3.99,30.8,1470.2,0.22,412.0,74.7,486.7,21747422.5,1807.7,256.8,1561855.6,70099.4,16.1,21871384.5,3655224.2,25526608.7,0.0,18.82,11.82,0.0,30.64,20.74,13.7,0.0,34.44,193562020.0,113367950.0,8528383.0,248627.6,0.0,0.0,13433882.0,0.0,441317.3,7608230.5,18266398.0,0.0,137996.4,61267.8,10472780.0,28571094.0,2684.8,470947.8,0.0,82395040.0,22923364.0,0.0,5624.5,42.7,0.0,4483.0,0.0,295.6,4536.1,15671.7,0.0,4386.1,8.6,4360.0,3937.0,585.0,216.3,0.0,32412.6,0.0,6440.3,22902.5,2163.0,0.0,0.0
AZNMc,2035,171381460.0,24192988.0,565303.8,3780549.1,199920291.7,165222386.7,70967768.9,125248910.0,135705820.0,0.0359,0.0539,0.1214,84675.46,41573.8,0.89,0.89,68.9,5.4,0.76,5.6,234.4,0.06,69.2,12.6,81.9,70.6,5.4,0.77,5.7,242.4,0.06,71.0,13.0,84.0,119.1,3.6,0.44,12.9,578.4,0.05,119.3,30.1,149.4,335.0,23.2,3.26,25.8,1206.2,0.19,336.6,61.8,398.4,14336157.4,1118.1,157.9,1175007.7,48724.7,12.4,14412586.2,2630377.8,17042964.0,0.0,15.57,15.3,0.0,30.86,17.75,18.98,0.0,36.73,210627860.0,128952530.0,20532598.0,225081.4,0.0,0.0,8231337.5,0.0,378828.1,8916487.0,14103992.0,0.0,113331.4,60463.1,10419592.0,27536908.0,4222.1,447807.0,0.0,96125930.0,23531278.0,0.0,11059.0,40.5,0.0,2181.0,0.0,295.6,5682.9,15247.3,0.0,4386.1,8.6,4360.0,3937.0,359.0,216.3,0.0,39402.3,0.0,6654.3,56485.7,2163.0,0.0,0.0
AZNMc,2040,188492380.0,39597396.0,541825.8,4127271.4,232758878.9,181718371.8,78028485.0,139015660.0,147911470.0,0.0359,0.0539,0.1218,82732.69,46020.1,0.94,0.93,42.7,3.4,0.48,3.7,143.3,0.04,42.9,8.0,50.9,44.7,3.6,0.5,3.8,150.1,0.04,44.9,8.3,53.2,152.7,5.3,0.66,15.9,721.5,0.07,153.0,37.5,190.5,300.9,21.2,2.96,22.6,1078.6,0.17,302.4,54.8,357.2,10169335.2,814.0,115.2,881793.4,34074.1,10.3,10225049.6,1900008.5,12125058.1,0.0,12.63,14.18,0.0,26.81,14.73,18.64,0.0,33.37,241941730.0,154730400.0,33760680.0,218856.6,0.0,0.0,6037824.0,0.0,368334.2,8922198.0,9530107.0,0.0,63337.8,60463.5,10166571.0,26945542.0,535.6,427417.8,0.0,114344270.0,31095594.0,0.0,17427.2,40.5,0.0,2065.0,0.0,295.6,5908.7,15174.3,0.0,4386.1,8.6,4360.0,3937.0,175.0,216.3,0.0,46970.3,0.0,8526.8,94780.9,2163.0,0.0,0.0
AZNMc,2045,205065140.0,52861468.0,574055.2,3767009.1,262267674.0,197695456.9,91214323.5,129935660.0,132147670.0,0.0359,0.0539,0.1219,84348.68,50189.1,0.95,0.95,31.8,2.6,0.37,2.8,104.8,0.04,32.0,6.0,38.0,33.5,2.8,0.39,3.0,109.8,0.04,33.7,6.2,39.9,152.6,5.8,0.74,15.5,705.0,0.07,153.0,36.5,189.5,219.0,14.9,2.08,17.5,802.3,0.13,220.1,41.4,261.5,8270260.7,683.0,96.9,736016.8,27140.9,9.2,8317079.1,1547332.7,9864411.8,0.0,9.72,13.93,0.0,23.66,11.97,18.96,0.0,30.93,264769330.0,171053340.0,44897732.0,211938.0,0.0,0.0,5122842.5,0.0,0.0,8252094.5,7293065.5,0.0,38752.4,48722.0,9580631.0,26072742.0,107.1,449454.0,0.0,132639150.0,30162106.0,0.0,22312.8,40.5,0.0,2065.0,0.0,0.0,6218.4,15174.3,0.0,4345.6,7.0,4360.0,3937.0,175.0,216.3,0.0,56899.0,0.0,8367.2,124723.6,2163.0,0.0,0.0
AZNMc,2050,221323820.0,51305068.0,604198.2,3739195.6,276972281.8,213369676.5,101163668.8,133208104.0,126987790.0,0.0359,0.0539,0.1218,86747.66,53884.6,0.94,0.95,35.9,2.8,0.4,3.2,122.4,0.04,36.1,6.8,43.0,35.6,2.8,0.39,3.2,122.5,0.04,35.8,6.9,42.7,155.1,6.3,0.81,15.4,704.3,0.07,155.5,36.4,191.9,203.9,11.3,1.54,18.4,828.7,0.12,204.6,43.1,247.7,9572509.9,752.5,106.3,847877.8,32524.9,9.8,9623965.0,1819795.8,11443760.8,0.0,10.37,14.52,0.0,24.89,12.72,19.35,0.0,32.07,271038600.0,175808600.0,43643510.0,193587.6,0.0,0.0,5555184.0,0.0,0.0,8400748.0,9447664.0,0.0,60913.5,0.0,9805172.0,26040922.0,142.8,482890.2,0.0,137592000.0,29815860.0,0.0,22829.0,38.0,0.0,2065.0,0.0,0.0,6703.6,14922.9,0.0,4443.6,0.0,4360.0,3937.0,175.0,216.3,0.0,61111.0,0.0,8243.9,118475.6,2163.0,0.0,0.0
