Project,Scenario,Dollar_year,Weather_year,Start_day,country
Cambium23,allScenarios,2022$,2012,Sunday,usa
Metric definitions and scenario descriptions: 2023 Cambium Documentation (https://www.nrel.gov/docs/fy24osti/88507.pdf)
Scenario,Geography,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Operational,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Curtailment,Curtailment,Curtailment,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Energy Capacity,Energy Capacity,Energy Capacity,Policy
unitless,unitless,unitless,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,MW/MW,$/MW,MW,fraction,fraction,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,metric tons,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MWh,MWh,MWh,$/ton
scenario,gea,t,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_ccs,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,curt_wind_MWh,curt_solar_MWh,curtailment_MWh,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,h2-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh,battery_MW,biomass_MW,beccs_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,h2-ct_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,co2_shadow_price
MidCase,CAISO,2025,302088420.0,13712291.0,9519449.0,3140698.0,328460860.0,291230387.7,210440140.0,123243370.0,43651544.0,0.0359,0.0539,0.182,132623.2,71282.1,0.75,0.75,97.4,1.8,0.18,12.2,910.9,0.05,97.5,39.4,136.9,119.3,5.1,0.67,12.4,902.4,0.06,119.7,39.3,159.0,186.7,5.9,0.71,19.9,1569.1,0.08,187.1,66.7,253.8,472.6,30.1,4.17,38.9,2818.9,0.24,474.6,123.0,597.6,24248140.7,457.2,45.8,3047724.8,226691.0,11.4,24274260.2,9806214.2,34080474.4,0.0,27.1,25.76,0.0,52.86,29.87,29.97,0.0,59.83,10755.3,262798.6,305911.8,248869040.0,118020710.0,11660613.0,4763075.5,0.0,0.0,0.0,0.0,0.0,23273952.0,61212856.0,0.0,1768138.8,14759301.0,29040326.0,0.0,14314.7,7629702.5,0.0,78020296.0,16726459.0,0.0,8280.7,736.0,0.0,0.0,0.0,0.0,14045.1,19797.0,0.0,12388.6,1986.3,10093.0,0.0,1031.0,3911.9,0.0,27110.0,0.0,6389.5,33122.8,31295.2,0.0,0.0
MidCase,CAISO,2030,338845570.0,13784752.0,23312132.0,3172644.8,379115070.0,326665856.6,238568500.0,130640870.0,44059580.0,0.0359,0.0539,0.182,132602.85,79678.0,0.82,0.83,67.7,1.3,0.13,8.6,511.5,0.03,67.8,23.9,91.6,77.6,2.7,0.33,8.8,519.0,0.04,77.8,24.3,102.1,140.2,4.3,0.52,15.1,963.5,0.06,140.4,43.8,184.2,472.6,34.7,4.88,35.2,2116.0,0.24,475.0,98.3,573.3,19801524.4,373.3,37.3,2518357.9,149618.2,9.4,19822844.5,6979545.7,26802390.2,0.0,19.26,25.37,0.0,44.63,21.53,30.41,0.0,51.94,21057.1,89025.8,170068.0,292533800.0,140546580.0,11716359.0,4683293.0,0.0,0.0,0.0,0.0,0.0,33388316.0,49997612.0,0.0,1570864.9,34188652.0,31175686.0,0.0,6517.5,18648236.0,0.0,78122230.0,16714259.0,12321767.0,8277.8,728.5,0.0,0.0,0.0,0.0,20119.2,19882.6,0.0,12262.0,4599.1,10857.8,0.0,614.6,9237.5,0.0,27110.0,3100.0,6310.2,33111.2,73900.0,0.0,0.0
MidCase,CAISO,2035,403000160.0,13270438.0,41995036.0,3235846.5,461501500.0,388514542.5,276371360.0,141210930.0,33316156.0,0.0359,0.0539,0.182,130491.48,93078.1,0.88,0.88,47.8,0.9,0.09,5.9,361.1,0.02,47.9,16.6,64.5,55.8,2.0,0.25,6.1,369.5,0.03,55.9,17.1,73.0,52.5,1.4,0.16,5.8,374.1,0.02,52.6,17.0,69.6,335.7,18.0,2.44,31.1,1875.1,0.17,336.9,87.0,423.9,16914361.9,318.9,31.9,2075122.2,127691.7,7.7,16932581.2,5882433.0,22815014.2,0.0,18.3,24.14,8.92,51.94,20.77,29.62,9.83,60.73,80542.6,506930.2,633382.3,353606700.0,185130110.0,11274246.0,2245459.5,0.0,0.0,0.0,0.0,0.0,39752060.0,40303964.0,0.0,3031181.0,45553612.0,32463398.0,0.0,9736.4,33594984.0,0.0,103570960.0,22036068.0,19771022.0,7794.0,394.2,0.0,0.0,0.0,0.0,24108.7,19772.6,0.0,18608.8,6123.3,11246.6,0.0,607.9,14549.1,0.0,35403.4,4707.0,7380.3,31176.0,116392.6,0.0,0.0
MidCase,CAISO,2040,459452320.0,16334725.0,58168840.0,3447978.5,537403840.0,442936913.8,310791600.0,157146240.0,36936584.0,0.0359,0.0539,0.182,130578.52,108858.5,0.89,0.89,43.4,0.8,0.08,5.3,327.7,0.02,43.5,15.0,58.5,47.1,1.3,0.16,5.4,331.3,0.02,47.2,15.3,62.5,29.0,1.2,0.15,2.9,184.6,0.01,29.1,8.4,37.5,281.0,11.2,1.45,29.7,1779.9,0.14,281.7,82.7,364.5,18109937.4,341.4,34.2,2202682.4,136705.6,8.1,18129439.7,6278733.7,24408173.4,0.0,18.62,24.32,7.36,50.76,21.62,30.54,8.32,60.88,177198.9,1480598.2,1837372.2,417194180.0,226612200.0,13878094.0,1899268.6,0.0,0.0,0.0,0.0,0.0,42219640.0,42243348.0,0.0,4182119.5,48841276.0,33012044.0,0.0,8399.3,46517420.0,0.0,138991950.0,25611900.0,19788724.0,9545.5,347.2,0.0,0.0,0.0,0.0,25831.2,21177.4,0.0,24116.6,6582.9,11448.8,0.0,163.9,19270.6,0.0,46972.5,4707.0,8139.2,38182.0,154165.2,0.0,0.0
MidCase,CAISO,2045,519194720.0,21353436.0,82772504.0,3747912.8,627068540.0,500531784.5,351950000.0,178363820.0,38395476.0,0.0359,0.0539,0.182,204215.66,124610.2,0.92,0.94,31.7,0.6,0.06,3.9,239.6,0.01,31.8,11.0,42.8,24.4,0.6,0.07,2.9,174.5,0.01,24.4,8.1,32.4,21.7,0.7,0.09,2.3,146.9,0.01,21.7,6.7,28.4,245.1,9.5,1.21,26.1,1573.2,0.12,245.8,73.1,318.8,15453942.3,291.3,29.1,1888865.0,116688.3,7.0,15470575.9,5368082.6,20838658.5,0.0,15.75,37.46,0.0,53.22,18.73,48.61,0.0,67.34,357979.0,3601504.8,4323887.5,487100220.0,275118560.0,18145714.0,1899268.6,0.0,0.0,0.0,0.0,0.0,44135980.0,35429960.0,0.0,4087554.0,52948170.0,33291270.0,0.0,1844.4,66177890.0,0.0,178955400.0,32232188.0,19795010.0,12462.8,347.2,0.0,0.0,0.0,0.0,27311.9,20695.5,0.0,22719.0,7160.1,11717.3,0.0,53.8,26630.5,0.0,59880.5,4707.0,9031.8,49851.0,213044.4,0.0,0.0
MidCase,CAISO,2050,571970200.0,28362758.0,84471210.0,4433700.0,689237900.0,551410380.8,410710340.0,221726820.0,44564344.0,0.0359,0.0539,0.182,233539.13,138984.5,0.9,0.94,37.8,0.7,0.07,4.6,285.4,0.02,37.8,13.1,50.9,23.5,0.5,0.06,2.8,171.9,0.01,23.5,7.9,31.4,16.9,0.5,0.06,1.8,116.3,0.01,17.0,5.3,22.3,257.7,8.9,1.12,28.7,1714.1,0.13,258.3,79.9,338.1,19355988.6,364.8,36.5,2349797.5,146140.9,8.7,19376818.4,6707164.4,26083982.8,0.0,17.09,43.62,0.11,60.83,20.61,56.5,0.14,77.25,209429.3,1608905.4,1885148.2,512075360.0,278527520.0,24121286.0,1899268.6,0.0,0.0,0.0,0.0,0.0,46359264.0,44141556.0,0.0,5321287.0,56181044.0,34363172.0,0.0,0.0,67520230.0,0.0,178603220.0,33767770.0,19797290.0,16578.5,347.2,0.0,0.0,0.0,0.0,28359.7,20590.5,0.0,21266.1,7553.4,11919.4,0.0,0.0,26630.5,0.0,58597.2,4707.0,9137.4,66313.9,213044.4,0.0,0.0
MidCase,ERCOT,2025,425158500.0,4548789.5,11610.0,4622419.5,434341300.0,409876104.9,167369810.0,200152370.0,203079380.0,0.0359,0.0539,0.1375,113350.22,99537.2,0.71,0.71,170.0,12.2,1.71,12.9,904.5,0.1,170.8,39.9,210.7,179.6,12.8,1.81,13.6,956.4,0.11,180.4,42.2,222.6,195.2,5.2,0.61,21.7,1700.5,0.09,195.6,72.4,268.0,399.5,30.0,4.25,27.9,2008.6,0.21,401.6,87.9,489.4,74319890.8,5320.2,749.1,5640351.6,395490.8,45.1,74682931.6,17438291.8,92121223.4,0.0,18.17,22.26,0.0,40.43,19.49,24.37,0.0,43.86,19844822.0,9284297.0,29129116.0,437268320.0,266971490.0,3853440.8,563272.4,0.0,0.0,40528064.0,0.0,0.0,3685062.0,79688720.0,0.0,3541192.0,0.0,654285.6,39777090.0,1681493.4,9266.1,0.0,89238664.0,174047760.0,0.0,2506.1,92.6,0.0,14166.6,0.0,0.0,2468.0,37548.0,0.0,9963.4,0.0,562.7,4980.0,9667.2,5.0,0.0,37007.9,0.0,51390.0,10024.6,40.0,0.0,0.0
MidCase,ERCOT,2030,464481470.0,13261436.0,9676.1,4913565.5,482666140.0,447784878.3,135203400.0,212891550.0,215419950.0,0.0359,0.0539,0.1375,113326.77,106226.9,0.82,0.82,82.4,3.8,0.51,8.5,490.6,0.06,82.7,23.1,105.8,89.0,4.1,0.55,9.2,529.9,0.06,89.2,25.0,114.2,134.6,4.2,0.51,14.5,920.9,0.06,134.9,41.9,176.8,290.5,16.7,2.29,25.5,1543.8,0.15,291.7,71.5,363.1,39982876.6,1854.2,247.3,4118342.7,238031.0,27.3,40105656.1,11219119.3,51324775.4,0.0,13.06,21.25,0.0,34.31,14.17,23.61,0.0,37.78,47984400.0,15258150.0,63242550.0,485194560.0,347462750.0,11213592.0,599889.2,0.0,0.0,11278930.0,0.0,0.0,12210649.0,71104110.0,0.0,2258795.2,0.0,648107.4,39777090.0,843533.4,7736.5,0.0,96814456.0,238437630.0,0.0,9418.5,100.6,0.0,11822.6,0.0,0.0,8251.7,39135.9,0.0,9597.5,0.0,562.7,4980.0,7439.0,5.0,0.0,41648.0,0.0,73424.0,37674.0,40.0,0.0,0.0
