Location ID,Link Index,Offset (m),Is Front End,Grid Emissions Region,Electricity Price Region,Liquid Fuel Price Region
Minneapolis,71,0,FALSE,MROWc,MN,MN
Minneapolis,606,0,FALSE,MROWc,MN,MN
Allouez,4,0,FALSE,MROWc,MN,MN
Allouez,539,0,FALSE,MROWc,MN,MN
Superior,22,0,FALSE,MROWc,MN,MN
Superior,557,0,FALSE,MROWc,MN,MN
Hibbing,148,0,FALSE,MROWc,MN,MN
Hibbing,683,0,FALSE,MROWc,MN,MN
