time_seconds,speed_meters_per_second
604800.0,0.0
604801.0,0.41161601144293464
604900.0,6.7056
605000.0,6.7056
605100.0,6.7056
605200.0,6.7056
605300.0,6.7056
605400.0,6.7056
605500.0,6.7056
605600.0,6.7056
605700.0,6.7056
605800.0,6.7056
605900.0,6.7056
606000.0,6.7056
606100.0,8.95307730551858
606200.0,19.25717745918047
606300.0,20.0
606400.0,20.0
606500.0,20.0
606600.0,20.0
606700.0,20.0
606800.0,20.0
606900.0,0.0
607000.0,0.0
607100.0,0.0
607200.0,0.0
607300.0,0.0
607400.0,0.0
607500.0,0.0
607600.0,0.0
607700.0,0.0
607800.0,0.0
607900.0,0.0
608000.0,0.0
608100.0,0.0
608200.0,0.0
608300.0,0.0
608400.0,0.0
608500.0,0.0
608600.0,0.0
608700.0,0.0
608800.0,0.0
608900.0,0.0
609000.0,0.0
609100.0,0.0
609200.0,0.0
609300.0,0.0
609400.0,0.0
609500.0,0.0
609600.0,0.0
609700.0,0.0
609800.0,0.0
609900.0,0.0
610000.0,0.0
610100.0,0.0
610200.0,0.0
610300.0,0.0
610400.0,0.0
610500.0,0.0
610600.0,0.0
610700.0,0.0
610800.0,0.0
610900.0,0.0
611000.0,0.0
611100.0,0.0
611200.0,0.0
611300.0,0.0
611400.0,0.0
611500.0,0.0
611600.0,0.0
611700.0,0.0
611800.0,0.0
611900.0,0.0
612000.0,0.0
612100.0,0.0
612200.0,0.0
612300.0,0.0
612400.0,0.0
612500.0,0.0
612600.0,0.0
612700.0,0.0
612800.0,0.0
612900.0,0.0
613000.0,0.0
613100.0,0.0
613200.0,0.0
613300.0,0.0
613400.0,14.40773755595325
613500.0,18.942821915224844
613600.0,19.04847211282157
613700.0,19.9319081134825
613800.0,20.0
613900.0,20.0
614000.0,20.0
614100.0,20.0
614200.0,20.0
614300.0,20.0
614400.0,20.0
614500.0,20.0
614600.0,20.0
614700.0,20.0
614800.0,19.50169174733164
614900.0,19.996661310073264
615000.0,20.0
615100.0,19.89844613263919
615200.0,20.0
615300.0,20.0
615400.0,20.0
615500.0,20.0
615600.0,20.0
615700.0,20.0
615800.0,19.998006733125617
615900.0,20.0
616000.0,20.0
616100.0,20.0
616200.0,17.323775850203177
616300.0,16.70681443815872
616400.0,17.163902130191246
616500.0,19.313307708565542
616600.0,20.0
616700.0,20.0
616800.0,20.0
616900.0,19.99710053786726
617000.0,20.0
617100.0,20.0
617200.0,20.0
617300.0,20.0
617400.0,20.0
617500.0,20.0
617600.0,20.0
617700.0,20.0
617800.0,20.0
617900.0,20.0
618000.0,20.0
618100.0,20.0
618200.0,20.0
618300.0,20.0
618400.0,20.0
618500.0,20.0
618600.0,20.0
618700.0,20.0
618800.0,20.0
618900.0,20.0
619000.0,20.0
619100.0,20.0
619200.0,20.0
619300.0,19.77640892506853
619400.0,18.061477552099877
619500.0,16.635895516713084
619600.0,15.965228811752864
619700.0,15.984703406662076
619800.0,20.0
619900.0,20.0
620000.0,6.705600006158423
620100.0,6.705600006158423
620200.0,6.705600006158423
620300.0,6.705600006158423
620400.0,6.705600006158423
