Train_ID,Train_Type,Locomotive_ID,Locomotive_Type,Origin_ID,Destination_ID,Cars_Loaded,Cars_Empty,Containers_Loaded,Containers_Empty,Departure_SOC_J,Departure_Time_Planned_Hr,Arrival_Time_Planned_Hr,Refuel_Start_Time_Planned_Hr,Refuel_End_Time_Planned_Hr,Departure_Time_Actual_Hr,Arrival_Time_Actual_Hr,TrainSimVec_Index
29,Manifest,1006,Diesel_Large,Allouez,Hibbing,60.0,29.0,0.0,0.0,828691080000.0,168.0,176.71252367982595,176.71252367982595,176.73151016412822,168.0,176.62289340799293,0
29,Manifest,1007,Diesel_Large,Allouez,Hibbing,60.0,29.0,0.0,0.0,828691080000.0,168.0,176.71252367982595,176.71252367982595,176.73151016412822,168.0,176.62289340799293,0
29,Manifest,1008,Diesel_Large,Allouez,Hibbing,60.0,29.0,0.0,0.0,828691080000.0,168.0,176.71252367982595,176.71252367982595,176.73151016412822,168.0,176.62289340799293,0
29,Manifest,1027,Diesel_Large,Allouez,Hibbing,60.0,29.0,0.0,0.0,828691080000.0,168.0,176.71252367982595,176.71252367982595,176.73151016412822,168.0,176.62289340799293,0
30,Manifest,1000,Diesel_Large,Hibbing,Allouez,48.0,40.0,0.0,0.0,828691080000.0,168.0,176.6822588315258,176.6822588315258,176.6912353738289,168.0,172.91176917519147,1
30,Manifest,1001,Diesel_Large,Hibbing,Allouez,48.0,40.0,0.0,0.0,828691080000.0,168.0,176.6822588315258,176.6822588315258,176.6912353738289,168.0,172.91176917519147,1
30,Manifest,1002,Diesel_Large,Hibbing,Allouez,48.0,40.0,0.0,0.0,828691080000.0,168.0,176.6822588315258,176.6822588315258,176.6912353738289,168.0,172.91176917519147,1
31,Manifest,1009,Diesel_Large,Allouez,Hibbing,60.0,28.0,0.0,0.0,828691080000.0,179.2,187.91101975406272,187.91101975406272,187.9299598917395,179.2,187.82246763191523,2
31,Manifest,1010,Diesel_Large,Allouez,Hibbing,60.0,28.0,0.0,0.0,828691080000.0,179.2,187.91101975406272,187.91101975406272,187.9299598917395,179.2,187.82246763191523,2
31,Manifest,1011,Diesel_Large,Allouez,Hibbing,60.0,28.0,0.0,0.0,828691080000.0,179.2,187.91101975406272,187.91101975406272,187.9299598917395,179.2,187.82246763191523,2
31,Manifest,1028,Diesel_Large,Allouez,Hibbing,60.0,28.0,0.0,0.0,828691080000.0,179.2,187.91101975406272,187.91101975406272,187.9299598917395,179.2,187.82246763191523,2
32,Manifest,1003,Diesel_Large,Hibbing,Allouez,48.0,40.0,0.0,0.0,828691080000.0,179.2,187.88225883152577,187.88225883152577,187.8912353738289,179.2,184.11176917519145,3
32,Manifest,1004,Diesel_Large,Hibbing,Allouez,48.0,40.0,0.0,0.0,828691080000.0,179.2,187.88225883152577,187.88225883152577,187.8912353738289,179.2,184.11176917519145,3
32,Manifest,1005,Diesel_Large,Hibbing,Allouez,48.0,40.0,0.0,0.0,828691080000.0,179.2,187.88225883152577,187.88225883152577,187.8912353738289,179.2,184.11176917519145,3
33,Manifest,1000,Diesel_Large,Allouez,Hibbing,59.0,29.0,0.0,0.0,828691080000.0,190.39999999999998,199.1064545472453,199.1064545472453,199.1252268311707,190.39999999999998,199.02006753253002,4
33,Manifest,1001,Diesel_Large,Allouez,Hibbing,59.0,29.0,0.0,0.0,828691080000.0,190.39999999999998,199.1064545472453,199.1064545472453,199.1252268311707,190.39999999999998,199.02006753253002,4
33,Manifest,1002,Diesel_Large,Allouez,Hibbing,59.0,29.0,0.0,0.0,828691080000.0,190.39999999999998,199.1064545472453,199.1064545472453,199.1252268311707,190.39999999999998,199.02006753253002,4
33,Manifest,1029,Diesel_Large,Allouez,Hibbing,59.0,29.0,0.0,0.0,828691080000.0,190.39999999999998,199.1064545472453,199.1064545472453,199.1252268311707,190.39999999999998,199.02006753253002,4
34,Manifest,1006,Diesel_Large,Hibbing,Allouez,48.0,41.0,0.0,0.0,828691080000.0,190.39999999999998,199.083327276485,199.083327276485,199.09232230202983,190.39999999999998,195.3117771902738,5
34,Manifest,1007,Diesel_Large,Hibbing,Allouez,48.0,41.0,0.0,0.0,828691080000.0,190.39999999999998,199.083327276485,199.083327276485,199.09232230202983,190.39999999999998,195.3117771902738,5
34,Manifest,1008,Diesel_Large,Hibbing,Allouez,48.0,41.0,0.0,0.0,828691080000.0,190.39999999999998,199.083327276485,199.083327276485,199.09232230202983,190.39999999999998,195.3117771902738,5
35,Manifest,1003,Diesel_Large,Allouez,Hibbing,60.0,29.0,0.0,0.0,828691080000.0,201.6,210.31252367982594,210.31252367982594,210.33151016412822,201.6,210.2231087938753,6
35,Manifest,1004,Diesel_Large,Allouez,Hibbing,60.0,29.0,0.0,0.0,828691080000.0,201.6,210.31252367982594,210.31252367982594,210.33151016412822,201.6,210.2231087938753,6
35,Manifest,1005,Diesel_Large,Allouez,Hibbing,60.0,29.0,0.0,0.0,828691080000.0,201.6,210.31252367982594,210.31252367982594,210.33151016412822,201.6,210.2231087938753,6
35,Manifest,1030,Diesel_Large,Allouez,Hibbing,60.0,29.0,0.0,0.0,828691080000.0,201.6,210.31252367982594,210.31252367982594,210.33151016412822,201.6,210.2231087938753,6
36,Manifest,1009,Diesel_Large,Hibbing,Allouez,48.0,41.0,0.0,0.0,828691080000.0,201.6,210.283327276485,210.283327276485,210.29232230202985,201.6,206.51177719027382,7
