Train_ID,Train_Type,Locomotive_ID,Locomotive_Type,Origin_ID,Destination_ID,Cars_Loaded,Cars_Empty,Departure_SOC_J,Departure_Time_Planned_Hr,Arrival_Time_Planned_Hr,Refuel_Start_Time_Planned_Hr,Refuel_End_Time_Planned_Hr,Departure_Time_Actual_Hr,Arrival_Time_Actual_Hr,TrainSimVec_Index
39,Intermodal,1003,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,237.1764705882353,245.80729192795462,245.80729192795462,246.6872942319546,237.1764705882353,245.9679767894695,14
44,Unit,1003,BEL,Hibbing,Allouez,44.0,43.0,2808004319.996545,252.0,260.67653137595784,260.67653137595784,263.55653367995785,252.0,256.73038868663673,19
45,Intermodal,1003,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,266.8235294117647,275.454350751484,275.454350751484,276.33435305548403,266.8235294117647,275.6150356129989,20
50,Unit,1003,BEL,Hibbing,Allouez,44.0,43.0,2808004319.996545,280.0,288.67653137595784,288.67653137595784,291.55653367995785,280.0,284.73038868663673,25
51,Intermodal,1003,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,296.47058823529414,305.10140957501335,305.10140957501335,305.98141187901336,296.4705882352942,305.3148078524663,26
59,Intermodal,1003,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,326.11764705882354,334.7747333054872,334.7747333054872,337.4122930650092,326.11764705882354,331.0432197416219,34
27,Intermodal,1004,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,177.88235294117646,186.51317428089578,186.51317428089578,186.5212678320977,177.88235294117646,186.72657255834858,2
35,Intermodal,1004,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,207.52941176470588,216.1864980113696,216.1864980113696,216.18800275139554,207.52941176470588,212.4549844475042,10
39,Intermodal,1004,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,237.1764705882353,245.80729192795462,245.80729192795462,245.81538547915653,237.1764705882353,245.9679767894695,14
44,Unit,1004,Diesel_Large,Hibbing,Allouez,44.0,43.0,828691080000.0,252.0,260.67653137595784,260.67653137595784,260.6824713988032,252.0,256.73038868663673,19
45,Intermodal,1004,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,266.8235294117647,275.454350751484,275.454350751484,275.4624443026859,266.8235294117647,275.6150356129989,20
50,Unit,1004,Diesel_Large,Hibbing,Allouez,44.0,43.0,828691080000.0,280.0,288.67653137595784,288.67653137595784,288.6824713988032,280.0,284.73038868663673,25
51,Intermodal,1004,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,296.47058823529414,305.10140957501335,305.10140957501335,305.10950312621526,296.4705882352942,305.3148078524663,26
59,Intermodal,1004,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,326.11764705882354,334.7747333054872,334.7747333054872,334.77623804551314,326.11764705882354,331.0432197416219,34
27,Intermodal,1005,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,177.88235294117646,186.51317428089578,186.51317428089578,187.39317658489577,177.88235294117646,186.72657255834858,2
35,Intermodal,1005,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,207.52941176470588,216.1864980113696,216.1864980113696,218.8240577708916,207.52941176470588,212.4549844475042,10
39,Intermodal,1005,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,237.1764705882353,245.80729192795462,245.80729192795462,246.6872942319546,237.1764705882353,245.9679767894695,14
44,Unit,1005,BEL,Hibbing,Allouez,44.0,43.0,2808004319.996545,252.0,260.67653137595784,260.67653137595784,263.55653367995785,252.0,256.73038868663673,19
45,Intermodal,1005,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,266.8235294117647,275.454350751484,275.454350751484,276.33435305548403,266.8235294117647,275.6150356129989,20
50,Unit,1005,BEL,Hibbing,Allouez,44.0,43.0,2808004319.996545,280.0,288.67653137595784,288.67653137595784,291.55653367995785,280.0,284.73038868663673,25
51,Intermodal,1005,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,296.47058823529414,305.10140957501335,305.10140957501335,305.98141187901336,296.4705882352942,305.3148078524663,26
59,Intermodal,1005,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,326.11764705882354,334.7747333054872,334.7747333054872,337.4122930650092,326.11764705882354,331.0432197416219,34
27,Intermodal,1006,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,177.88235294117646,186.51317428089578,186.51317428089578,186.5212678320977,177.88235294117646,186.72657255834858,2
35,Intermodal,1006,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,207.52941176470588,216.1864980113696,216.1864980113696,216.18800275139554,207.52941176470588,212.4549844475042,10
39,Intermodal,1006,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,237.1764705882353,245.80729192795462,245.80729192795462,245.81538547915653,237.1764705882353,245.9679767894695,14
47,Intermodal,1006,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,266.8235294117647,275.4810953194146,275.4827267729617,275.48435822650885,266.8235294117647,271.7494447241142,22
51,Intermodal,1006,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,296.47058823529414,305.10140957501335,305.10140957501335,305.10950312621526,296.4705882352942,305.3148078524663,26
59,Intermodal,1006,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,326.11764705882354,334.7747333054872,334.7747333054872,334.77623804551314,326.11764705882354,331.0432197416219,34
27,Intermodal,1007,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,177.88235294117646,186.51317428089578,187.39317658489577,188.27317888889576,177.88235294117646,186.72657255834858,2
35,Intermodal,1007,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,207.52941176470588,216.1864980113696,218.8240577708916,221.46161753041363,207.52941176470588,212.4549844475042,10
39,Intermodal,1007,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,237.1764705882353,245.80729192795462,246.6872942319546,247.5672965359546,237.1764705882353,245.9679767894695,14
47,Intermodal,1007,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,266.8235294117647,275.4810953194146,275.4810953194146,278.14938472097003,266.8235294117647,271.7494447241142,22
51,Intermodal,1007,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,296.47058823529414,305.10140957501335,305.98141187901336,306.8614141830134,296.4705882352942,305.3148078524663,26
59,Intermodal,1007,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,326.11764705882354,334.7747333054872,337.4122930650092,340.0498528245312,326.11764705882354,331.0432197416219,34
27,Intermodal,1008,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,177.88235294117646,186.51317428089578,186.5212678320977,186.5293613832996,177.88235294117646,186.72657255834858,2
35,Intermodal,1008,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,207.52941176470588,216.1864980113696,216.18800275139554,216.1895074914215,207.52941176470588,212.4549844475042,10
39,Intermodal,1008,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,237.1764705882353,245.80729192795462,245.81538547915653,245.82347903035844,237.1764705882353,245.9679767894695,14
47,Intermodal,1008,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,266.8235294117647,275.4810953194146,275.4827267729617,275.48435822650885,266.8235294117647,271.7494447241142,22
51,Intermodal,1008,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,296.47058823529414,305.10140957501335,305.10950312621526,305.11759667741717,296.4705882352942,305.3148078524663,26
59,Intermodal,1008,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,326.11764705882354,334.7747333054872,334.77623804551314,334.7777427855391,326.11764705882354,331.0432197416219,34
27,Intermodal,1009,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,177.88235294117646,186.51317428089578,187.39317658489577,188.27317888889576,177.88235294117646,186.72657255834858,2
35,Intermodal,1009,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,207.52941176470588,216.1864980113696,218.8240577708916,221.46161753041363,207.52941176470588,212.4549844475042,10
39,Intermodal,1009,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,237.1764705882353,245.80729192795462,246.6872942319546,247.5672965359546,237.1764705882353,245.9679767894695,14
47,Intermodal,1009,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,266.8235294117647,275.4810953194146,278.14938472097003,280.8176741225255,266.8235294117647,271.7494447241142,22
51,Intermodal,1009,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,296.47058823529414,305.10140957501335,305.98141187901336,306.8614141830134,296.4705882352942,305.3148078524663,26
59,Intermodal,1009,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,326.11764705882354,334.7747333054872,337.4122930650092,340.0498528245312,326.11764705882354,331.0432197416219,34
28,Manifest,1010,Diesel_Large,Allouez,Hibbing,63.0,30.0,828691080000.0,177.88235294117646,186.70233846857286,186.70233846857286,186.72458623428895,178.01568627450982,186.99131350414217,3
36,Manifest,1010,Diesel_Large,Hibbing,Allouez,50.0,42.0,828691080000.0,207.52941176470588,216.2238677177506,216.2238677177506,216.23121043150283,207.6627450980392,212.67563028912116,11
40,Manifest,1010,Diesel_Large,Allouez,Hibbing,63.0,30.0,828691080000.0,237.1764705882353,246.1958618491161,246.1958618491161,246.22413019295246,237.30980392156863,246.36320507047125,15
48,Manifest,1010,Diesel_Large,Hibbing,Allouez,50.0,42.0,828691080000.0,266.8235294117647,275.5179853648094,275.5179853648094,275.52532807856164,266.956862745098,271.96987082832175,23
52,Manifest,1010,Diesel_Large,Allouez,Hibbing,63.0,30.0,828691080000.0,296.47058823529414,305.2905737626903,305.2905737626903,305.3128215284064,296.6039215686275,305.57954879825974,27
60,Manifest,1010,Diesel_Large,Hibbing,Allouez,50.0,42.0,828691080000.0,326.11764705882354,334.81210301186815,334.81210301186815,334.81944572562037,326.2509803921569,331.26386558323884,35
28,Manifest,1011,BEL,Allouez,Hibbing,63.0,30.0,8208000000.0,177.88235294117646,186.70233846857286,188.27317888889576,189.15318119289574,178.01568627450982,186.99131350414217,3
36,Manifest,1011,BEL,Hibbing,Allouez,50.0,42.0,2808004319.996545,207.52941176470588,216.2238677177506,221.46161753041363,224.34161983441362,207.6627450980392,212.67563028912116,11
40,Manifest,1011,BEL,Allouez,Hibbing,63.0,30.0,8208000000.0,237.1764705882353,246.1958618491161,247.5672965359546,248.44729883995458,237.30980392156863,246.36320507047125,15
48,Manifest,1011,BEL,Hibbing,Allouez,50.0,42.0,2808004319.996545,266.8235294117647,275.5179853648094,278.14938472097003,281.02938702497005,266.956862745098,271.96987082832175,23
52,Manifest,1011,BEL,Allouez,Hibbing,63.0,30.0,8208000000.0,296.47058823529414,305.2905737626903,306.8614141830134,307.7414164870134,296.6039215686275,305.57954879825974,27
60,Manifest,1011,BEL,Hibbing,Allouez,50.0,42.0,2808004319.996545,326.11764705882354,334.81210301186815,340.0498528245312,342.9298551285312,326.2509803921569,331.26386558323884,35
28,Manifest,1012,Diesel_Large,Allouez,Hibbing,63.0,30.0,828691080000.0,177.88235294117646,186.70233846857286,186.70233846857286,186.72458623428895,178.01568627450982,186.99131350414217,3
36,Manifest,1012,Diesel_Large,Hibbing,Allouez,50.0,42.0,828691080000.0,207.52941176470588,216.2238677177506,216.2238677177506,216.23121043150283,207.6627450980392,212.67563028912116,11
40,Manifest,1012,Diesel_Large,Allouez,Hibbing,63.0,30.0,828691080000.0,237.1764705882353,246.1958618491161,246.1958618491161,246.22413019295246,237.30980392156863,246.36320507047125,15
48,Manifest,1012,Diesel_Large,Hibbing,Allouez,50.0,42.0,828691080000.0,266.8235294117647,275.5179853648094,275.5179853648094,275.52532807856164,266.956862745098,271.96987082832175,23
52,Manifest,1012,Diesel_Large,Allouez,Hibbing,63.0,30.0,828691080000.0,296.47058823529414,305.2905737626903,305.2905737626903,305.3128215284064,296.6039215686275,305.57954879825974,27
60,Manifest,1012,Diesel_Large,Hibbing,Allouez,50.0,42.0,828691080000.0,326.11764705882354,334.81210301186815,334.81210301186815,334.81944572562037,326.2509803921569,331.26386558323884,35
26,Unit,1013,BEL,Hibbing,Allouez,44.0,43.0,2808004319.996545,168.0,176.67653137595784,176.67653137595784,179.55653367995782,168.0,172.7303886866367,1
31,Unit,1013,BEL,Allouez,Hibbing,43.0,44.0,8208000000.0,196.0,205.19727027176702,205.19727027176702,206.077272575767,196.0,202.9782388778005,6
38,Unit,1013,BEL,Hibbing,Allouez,44.0,43.0,2808004319.996545,224.0,232.67653137595784,232.67653137595784,235.55653367995782,224.0,228.7303886866367,13
40,Manifest,1013,BEL,Allouez,Hibbing,63.0,30.0,8208000000.0,237.1764705882353,246.1958618491161,247.5672965359546,248.44729883995458,237.30980392156863,246.36320507047125,15
53,Intermodal,1013,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,296.47058823529414,305.1281541429441,305.1281541429441,307.79644354449954,296.4705882352942,301.39650354764365,28
57,Intermodal,1013,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,326.11764705882354,334.74920712941383,334.74920712941383,335.62920943341385,326.11764705882354,334.9090139408118,32
26,Unit,1014,Diesel_Large,Hibbing,Allouez,44.0,43.0,828691080000.0,168.0,176.67653137595784,176.67653137595784,176.6824713988032,168.0,172.7303886866367,1
31,Unit,1014,Diesel_Large,Allouez,Hibbing,43.0,44.0,828691080000.0,196.0,205.19727027176702,205.19727027176702,205.22888927455517,196.0,202.9782388778005,6
38,Unit,1014,Diesel_Large,Hibbing,Allouez,44.0,43.0,828691080000.0,224.0,232.67653137595784,232.67653137595784,232.6824713988032,224.0,228.7303886866367,13
45,Intermodal,1014,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,266.8235294117647,275.454350751484,275.454350751484,275.4624443026859,266.8235294117647,275.6150356129989,20
53,Intermodal,1014,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,296.47058823529414,305.1281541429441,305.1297855964912,305.13141705003835,296.4705882352942,301.39650354764365,28
57,Intermodal,1014,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,326.11764705882354,334.74920712941383,334.7576192186083,334.76603130780273,326.11764705882354,334.9090139408118,32
26,Unit,1015,BEL,Hibbing,Allouez,44.0,43.0,2808004319.996545,168.0,176.67653137595784,176.67653137595784,179.55653367995782,168.0,172.7303886866367,1
31,Unit,1015,BEL,Allouez,Hibbing,43.0,44.0,8208000000.0,196.0,205.19727027176702,205.19727027176702,206.077272575767,196.0,202.9782388778005,6
38,Unit,1015,BEL,Hibbing,Allouez,44.0,43.0,2808004319.996545,224.0,232.67653137595784,232.67653137595784,235.55653367995782,224.0,228.7303886866367,13
45,Intermodal,1015,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,266.8235294117647,275.454350751484,276.33435305548403,277.21435535948405,266.8235294117647,275.6150356129989,20
53,Intermodal,1015,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,296.47058823529414,305.1281541429441,307.79644354449954,310.464732946055,296.4705882352942,301.39650354764365,28
57,Intermodal,1015,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,326.11764705882354,334.74920712941383,335.62920943341385,336.50921173741386,326.11764705882354,334.9090139408118,32
29,Intermodal,1016,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,177.88235294117646,186.53991884882635,186.53991884882635,186.5415503023735,177.88235294117646,182.80826825352597,4
33,Intermodal,1016,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,207.52941176470588,216.16097183529615,216.16097183529615,216.16938392449063,207.52941176470588,216.32077864669415,8
41,Intermodal,1016,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,237.1764705882353,245.8340364958852,245.83566794943235,245.8372994029795,237.1764705882353,242.1023859005848,16
45,Intermodal,1016,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,266.8235294117647,275.454350751484,275.4624443026859,275.47053785388783,266.8235294117647,275.6150356129989,20
53,Intermodal,1016,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,296.47058823529414,305.1281541429441,305.1297855964912,305.13141705003835,296.4705882352942,301.39650354764365,28
57,Intermodal,1016,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,326.11764705882354,334.74920712941383,334.7576192186083,334.76603130780273,326.11764705882354,334.9090139408118,32
29,Intermodal,1017,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,177.88235294117646,186.53991884882635,186.53991884882635,189.20820825038183,177.88235294117646,182.80826825352597,4
33,Intermodal,1017,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,207.52941176470588,216.16097183529615,216.16097183529615,217.04097413929614,207.52941176470588,216.32077864669415,8
41,Intermodal,1017,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,237.1764705882353,245.8340364958852,245.8340364958852,248.50232589744067,237.1764705882353,242.1023859005848,16
45,Intermodal,1017,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,266.8235294117647,275.454350751484,276.33435305548403,277.21435535948405,266.8235294117647,275.6150356129989,20
54,Manifest,1017,BEL,Hibbing,Allouez,50.0,42.0,2808004319.996545,296.47058823529414,305.23775179113795,307.79644354449954,310.67644584849955,296.6039215686275,301.6696430677891,29
58,Manifest,1017,BEL,Allouez,Hibbing,63.0,30.0,8208000000.0,326.11764705882354,335.1370383197046,335.62920943341385,336.50921173741386,326.2509803921569,335.3042586489178,33
29,Intermodal,1018,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,177.88235294117646,186.53991884882635,186.53991884882635,186.5415503023735,177.88235294117646,182.80826825352597,4
33,Intermodal,1018,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,207.52941176470588,216.16097183529615,216.16097183529615,216.16938392449063,207.52941176470588,216.32077864669415,8
41,Intermodal,1018,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,237.1764705882353,245.8340364958852,245.83566794943235,245.8372994029795,237.1764705882353,242.1023859005848,16
46,Manifest,1018,Diesel_Large,Allouez,Hibbing,63.0,30.0,828691080000.0,266.8235294117647,275.8429206726455,275.8429206726455,275.8711890164819,266.956862745098,276.0102638940006,21
54,Manifest,1018,Diesel_Large,Hibbing,Allouez,50.0,42.0,828691080000.0,296.47058823529414,305.23775179113795,305.23775179113795,305.2469049024242,296.6039215686275,301.6696430677891,29
58,Manifest,1018,Diesel_Large,Allouez,Hibbing,63.0,30.0,828691080000.0,326.11764705882354,335.1370383197046,335.1370383197046,335.16530666354095,326.2509803921569,335.3042586489178,33
29,Intermodal,1019,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,177.88235294117646,186.53991884882635,186.53991884882635,189.20820825038183,177.88235294117646,182.80826825352597,4
33,Intermodal,1019,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,207.52941176470588,216.16097183529615,216.16097183529615,217.04097413929614,207.52941176470588,216.32077864669415,8
41,Intermodal,1019,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,237.1764705882353,245.8340364958852,248.50232589744067,251.17061529899615,237.1764705882353,242.1023859005848,16
46,Manifest,1019,BEL,Allouez,Hibbing,63.0,30.0,8208000000.0,266.8235294117647,275.8429206726455,277.21435535948405,278.09435766348406,266.956862745098,276.0102638940006,21
54,Manifest,1019,BEL,Hibbing,Allouez,50.0,42.0,2808004319.996545,296.47058823529414,305.23775179113795,310.464732946055,313.344735250055,296.6039215686275,301.6696430677891,29
58,Manifest,1019,BEL,Allouez,Hibbing,63.0,30.0,8208000000.0,326.11764705882354,335.1370383197046,336.50921173741386,337.3892140414139,326.2509803921569,335.3042586489178,33
29,Intermodal,1020,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,177.88235294117646,186.53991884882635,186.5415503023735,186.54318175592067,177.88235294117646,182.80826825352597,4
33,Intermodal,1020,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,207.52941176470588,216.16097183529615,216.16938392449063,216.1777960136851,207.52941176470588,216.32077864669415,8
42,Manifest,1020,Diesel_Large,Hibbing,Allouez,50.0,42.0,828691080000.0,237.1764705882353,245.87092654128003,245.87092654128003,245.87826925503225,237.30980392156863,242.32281200479235,17
46,Manifest,1020,Diesel_Large,Allouez,Hibbing,63.0,30.0,828691080000.0,266.8235294117647,275.8429206726455,275.8429206726455,275.8711890164819,266.956862745098,276.0102638940006,21
56,Unit,1020,Diesel_Large,Hibbing,Allouez,44.0,43.0,828691080000.0,308.0,316.67653137595795,316.67653137595795,316.68247139880333,308.0,312.7303886866368,31
58,Manifest,1020,Diesel_Large,Allouez,Hibbing,63.0,30.0,828691080000.0,326.11764705882354,335.1370383197046,335.1370383197046,335.16530666354095,326.2509803921569,335.3042586489178,33
29,Intermodal,1021,BEL,Hibbing,Allouez,43.0,41.0,2808004319.996545,177.88235294117646,186.53991884882635,189.20820825038183,191.8764976519373,177.88235294117646,182.80826825352597,4
33,Intermodal,1021,BEL,Allouez,Hibbing,41.0,43.0,8208000000.0,207.52941176470588,216.16097183529615,217.04097413929614,217.92097644329613,207.52941176470588,216.32077864669415,8
42,Manifest,1021,BEL,Hibbing,Allouez,50.0,42.0,2808004319.996545,237.1764705882353,245.87092654128003,248.50232589744067,251.38232820144066,237.30980392156863,242.32281200479235,17
46,Manifest,1021,BEL,Allouez,Hibbing,63.0,30.0,8208000000.0,266.8235294117647,275.8429206726455,277.21435535948405,278.09435766348406,266.956862745098,276.0102638940006,21
56,Unit,1021,BEL,Hibbing,Allouez,44.0,43.0,2808004319.996545,308.0,316.67653137595795,316.67653137595795,319.55653367995797,308.0,312.7303886866368,31
29,Intermodal,1022,Diesel_Large,Hibbing,Allouez,43.0,41.0,828691080000.0,177.88235294117646,186.53991884882635,186.5415503023735,186.54318175592067,177.88235294117646,182.80826825352597,4
33,Intermodal,1022,Diesel_Large,Allouez,Hibbing,41.0,43.0,828691080000.0,207.52941176470588,216.16097183529615,216.16938392449063,216.1777960136851,207.52941176470588,216.32077864669415,8
42,Manifest,1022,Diesel_Large,Hibbing,Allouez,50.0,42.0,828691080000.0,237.1764705882353,245.87092654128003,245.87092654128003,245.87826925503225,237.30980392156863,242.32281200479235,17
52,Manifest,1022,Diesel_Large,Allouez,Hibbing,63.0,30.0,828691080000.0,296.47058823529414,305.2905737626903,305.3128215284064,305.3350692941225,296.6039215686275,305.57954879825974,27
